"export-world data (NetLogo 6.0.4)"
"terrainGenerator_v1_twoAlgorithms.nlogo"
"06/12/2019 17:23:08:046 +0100"

"RANDOM STATE"
"0 0 -1727483681 331 -1.833828965767192 true -1651422864 439077779 632919624 -1512809279 1907068323 323761880 -1841948645 -1287549447 95177670 7170713 225139432 1680640302 -1773335771 1516235545 -1613858913 -1496212556 1855859140 1946848783 -588628859 -669243082 -126888931 1176134236 1112329955 1701263388 -1719398328 1347543954 460205427 39545712 1498046620 212700374 54392581 -1740591257 801896818 732719201 -1896188920 1839486110 -1699123558 268966381 -1785752038 -865635782 -810619687 1202368420 -1938405052 627608171 167888963 -816270732 -1405015721 475105659 -991499744 1346444717 -677592304 -335380747 1827963645 -459512598 -1862711993 -1688482624 -1780101830 -460861806 1934976186 -39714131 1341281023 710314583 -844553273 954566808 1005857463 197002080 -1083783429 583119115 2103060217 1413714532 1040640594 488593469 2001453586 843789653 -740918089 1518233304 2147107012 -1074209103 1956387869 1860646938 1212500609 -1645144244 -1095471515 -719937299 1694234951 -846247885 1383821288 976582402 -92789736 -1014356276 -1361021010 2024144585 1408776957 1842441689 -1135990487 -1261735314 433891177 -1890125026 1385026151 -1321675585 1065932474 -1902825174 965246146 -2125726262 352566472 463869551 -1897312697 1857619025 -320153916 -1198458398 50491673 -1189686669 -2027292117 -792391323 877994340 -2144122014 -795213724 -107714659 1079818520 1903141519 599124575 -1132216600 1162301776 1157232348 1481668063 261356295 -147597641 -1638170736 2048664051 1022344226 -1604520016 -22055585 1301290506 1460391907 -1069534824 2074472796 440595508 281170549 446776507 -203031398 -94266359 1628221321 877569210 409093809 396132485 -415517579 1333438190 517527354 751768886 63847165 1177302543 -1470765535 -1226515087 -914313160 1967384873 228801593 -27505797 -594491160 -1153268401 1166902205 -861754408 2010833779 2100534699 -432481618 -1952304309 -891323406 -2047227662 384518888 -373543837 1920973600 -1168974380 341443893 -711869601 225371050 798521043 678876995 510627389 746422662 -897996754 -1824777380 -1387783986 -348562844 -38445472 1351520840 401488012 696348556 -786570464 131967986 -1750964975 -698541536 -28313341 -1128599942 834491674 -593499540 1909787081 822453239 1922802581 799679807 835403730 -1868326867 -1726391195 1509680153 -525785956 -462388645 -586955354 235328112 805587040 -551159048 -668816999 -1409052061 -1888648679 -496544549 -1990980228 1453598143 -822432836 -1473223096 1182477519 -1592394131 1268573547 -17794563 1785645040 292797479 -843053585 -236586461 125687501 -2032867040 919567438 524933017 102195865 -1699942239 79984833 1839519052 -250851898 1489258524 1150400344 1098236344 1570543587 -903136994 626109522 1094104842 -261997771 1971034073 1640133971 -1757889896 -707960304 1433045757 -104154383 -784123028 -1441250022 -552537642 1942136771 -1886918871 398604041 -1020155963 -391538256 -1240877257 -48723542 -2059318916 -806521992 -700279612 2008430375 -1491694571 1385657946 -1392014739 -1747585646 1942183936 -728581813 217441867 1487824501 70151887 -727310938 -1607330502 -1701435118 -1711288631 -127398746 -1345118224 -135012678 556384453 2018566027 -281913970 1889416793 1024736977 453269410 -2013381083 -1736600175 -435453200 1594322185 -1652679356 -1774308538 -2002481567 -1780889735 -1217351026 2097711493 152439545 -1687339681 -1765213285 -2033552218 -1653458394 -645324470 178731223 -1820644545 -529124278 -880114308 -1866118807 -36823680 306475234 -904416817 636232544 1405693085 -1517790900 -425650112 1708247622 -436121147 1052399011 1641764019 -1732208515 -280967286 -1481016788 1697794018 2055585666 -90877224 -961542281 -1777811012 -1540743572 1920262972 -756277506 1222964749 -2041004555 -1836485874 1923416522 -1046152246 -1774805848 -1511810557 314650687 -903352859 1375662460 -1728525761 -1016978215 -57219467 -476119322 2015239574 1590325424 832118020 -1729997157 -665455172 -428001571 1231502942 38287573 -1380591670 -817012615 443973152 1445373827 749485550 -1325892843 -296178377 -1482109006 -1542512681 1298614432 -1816662349 -1437001656 1410869659 1065851920 -1329923809 -1132141840 814615633 802261339 643618405 -1050310408 684939715 -2092045225 -1220676489 1498427954 595553682 1533610259 378418992 1898685039 -336425911 1865849738 -1206008481 2072489138 925568570 860537890 -2100285567 -1889275693 1254723998 1912582431 -1764014361 -1694050398 -1240066509 -226409996 671634954 1383599757 -339653185 -721600159 -2139094163 -1917370647 -283326395 -570266057 558243136 -1522917994 -22847091 1547885015 848598541 1407662582 1650633404 673798366 -844182569 914740944 1047722980 -1481061926 -1341946505 1529800268 -1611538164 12767323 1124923732 10610842 1395541483 346692156 12391 1822497707 -1225908026 968986255 -1429565819 -1032618037 2006093015 -2095474880 -2140398075 1216565097 -1570338019 -1480069979 84954675 1562701549 2069103052 -1209444858 -384516934 -248224761 -770757140 1466127713 -926378301 -1790765577 1268056004 801776409 -1626862518 63976250 869867232 -1817759072 1435536817 1907778258 911509912 1131577811 865495751 396791970 -1115218363 -1659628317 -1464768472 233077197 1265575445 1727635555 612517676 2116538939 660968097 -284452630 -1565651240 -1194288206 1762865561 1031523589 -54248483 1681496871 833348855 -630789374 13211805 -1112760032 -264521693 -1887298494 645280419 868766070 1957788274 -924129714 1513623458 -573316264 1440397953 1133376286 -1315327078 605644156 -242369299 -895984846 1266000993 214360865 -794125224 -2052032921 1688685061 1595953202 1480114913 523514524 1983581068 -1305651071 92577945 -853331198 1371379944 -176047904 660485822 -1379126870 -1477629088 -1777646521 1676551531 297365055 -1576746376 -1769084644 -121198218 1606427039 -1902484137 -1524181592 -1834996401 1506528059 435951608 -316937590 -1380322507 1122681712 -1058166421 -2047122269 -1842291462 296984092 1902223054 700387259 1763881439 -1377330746 -1729658496 332550891 -1286115473 -1407318448 -925498140 -1309429930 1854809432 22625689 1755530739 2107490025 29790238 1974137701 893105048 1728820792 2061711444 1811149801 1195415249 -1744755525 -42711027 1287589819 -207763222 -1638499813 -1012315456 -538386462 961736532 777025087 173173980 -622938649 -979703865 -1562949582 -1386679370 -1356199940 -123493247 1857185023 1954544423 1498897889 -733464424 -633208321 128366043 -2029662900 109991921 -1822919929 -1175948680 -2030489797 46900659 593202854 -1330948328 -1242790394 -1793536055 1416920948 1089317175 -33257684 -1080111711 1902823108 2039877434 1651363703 -866136983 -1680840440 1810308884 2023951085 -1942152791 -79585092 1000609264 -291176299 -1781993079 1090869937 919172141 63779195 70900122 1924361063 -1932166567 -1496302881 -1936686699 1367257753 -1194186582 -1892609631 1446383659 -1075811214 -458046440 -1654176977 -795092680 1221137571 -826672276 1507007003 238958069 -1019958064 769769019 -324035749 -2056009745 -1723285173 1807181117 1581988539 -406212339 732495548 -1613867056 143490616 -5113815 -1579913987"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","algorithm-style","continentality","elevationdistribution","elevationnoise","elevationsmoothstep","featureanglerange","landoceanratio","maxdist","maxelevation","minelevation","numcontinents","numoceans","numranges","numrifts","par_continentality","par_elevationnoise","par_elevationsmoothstep","par_featureanglerange","par_numcontinents","par_numoceans","par_numranges","par_numrifts","par_rangeaggregation","par_rangeelevation","par_rangelength","par_riftaggregation","par_riftelevation","par_riftlength","par_sealevel","par_smoothingneighborhood","randomseed","rangeaggregation","rangeelevation","rangelength","riftaggregation","riftelevation","riftlength","sdelevation","sealevel","show-transects","smoothingneighborhood","type-of-experiment","xtransect","ytransect"
