"export-world data (NetLogo 6.0.4)"
"terrainGenerator_v1_twoAlgorithms.nlogo"
"06/12/2019 17:22:23:160 +0100"

"RANDOM STATE"
"0 0 -1727483681 493 1.540227996436802 true 1561748926 -1409116 1042069605 1217004259 1101081148 -578379827 353266282 2035410546 -1514739544 1197430012 -753424557 1764032739 -1798765633 1726238275 -45211301 1109575913 -118958654 621886749 1634188849 -834443907 1559696257 -396734804 956400197 1000624857 -401208051 581747779 796713941 -521895700 1355296567 -428948509 -336832280 -855884040 1605450117 -1007379596 926873770 -1314833876 283682001 -1560367720 -467114035 272255174 200431060 -463085926 1658358023 -1165837843 1257344687 -285346072 -1444631442 -1913236331 -733819102 -1793070662 -576708338 1240928338 -1643878634 955485856 1271062319 432017054 -1861544838 1813262349 -676322164 -59946298 -1516544832 178238941 1323570055 303077738 245633060 402003006 -1248592704 -1299014163 1336786831 -584631325 1128591778 1170004767 325339415 959452461 -190356850 -1240447742 -1844851861 2145385449 -1036529320 1553576311 -2086054917 987582061 1013875509 1457530604 1346069333 -785048891 -1273866084 652135523 1878293568 1260549392 -875600318 1430838718 1401447183 -1320591714 601509865 -832636819 -1238623755 774941559 -1310914848 -1068270054 -101478892 -529361144 -1761113073 -943515736 28989926 -644684942 1292428428 411273881 -450634270 -284267542 -351034648 223258166 -890727735 1038090594 -1922766049 -1239719108 1766751383 950446362 72354627 -961709719 1861029112 552488190 -612037973 -2091770605 384742847 -2130217372 -707469772 1693735510 62404716 518355409 -1183390526 1424491101 173989646 2120174301 1271086862 -698907633 -1573218688 1293109902 -1205350864 2029127081 -1555740250 -884578829 73745280 -1537483501 -395691178 -88389828 -1679602812 -2084169290 286108736 1558565062 436352864 -1250927951 862748846 -1747409152 851002003 -411827580 -1015013319 162049664 1987222074 -1187810271 638913496 2075118179 1383486875 -1086100623 2136176 -1239776180 372504228 -2069079831 -1053390075 1305695048 -67354474 -1842085979 -442401242 -1237973588 484854946 126785047 -1364122701 -1577056772 -1193521486 -1899873361 -364914984 -1965079315 1392806744 1996857140 613133266 -517422568 107952642 626455277 1881881030 213311358 1499902664 914017734 -1579402938 -294953684 -559545153 -1832039958 -1566691278 764375566 -1303996761 1455165703 655810222 -2031918112 -1007857378 1837569416 -767672585 1671942439 -620005105 692889514 273026788 -1615384593 1024585138 -1287162051 282692471 913613640 492792760 617543616 -2056306676 105121507 -1416780199 1059227667 -75347146 -120517657 1997727980 -2090505244 949955814 1028396890 1056166413 1410193404 2116157381 1587449483 1812992782 89450977 -467856040 1232550766 -1044008065 184382241 -19606591 -1739126158 -187529939 -206686384 1864191397 1417398688 1052302464 -603815852 -328754522 -1851323293 -1792582445 358027852 57156580 -769377822 -1114382968 -1640512900 -1259225880 69996322 -833093657 291715037 -427032909 -1093775872 1249720170 -950284432 -974686159 -1318610159 86443880 1365284325 -1237392719 1805245225 98631315 2043197608 1165245636 1017428529 -917906140 1906360948 1796198022 -835957744 -1410859032 -37649510 -653889696 158241885 -679698470 -1961510022 -571583402 -1450814561 -1458181087 1710529981 -1474912843 -865187427 1439078582 1101703092 248175591 -1310079617 -475732366 -2016458763 576414625 -1040963057 1653825837 -553470596 -215277950 706618806 -702404764 2026798915 -1039472523 475817483 -381029317 -890039111 1316025723 1046112148 1525702717 503284728 -408347836 2126573200 926784590 -729125921 825277307 1638237445 -788995254 552422417 -64450103 -149442285 953811637 636594488 -524172262 -1466571253 2033422672 827755511 -1680286794 -293126233 -1972081331 460290915 -799263300 2021280744 105810885 1930186011 -1445854518 1264521012 -660570726 -1843989070 135772691 1350349255 -202091860 -76548963 61986123 606583427 -798108913 1243941413 339284221 -168808979 -806416426 383178793 -615518381 1448013988 -257191727 1566483725 619359153 -670667433 -2094718519 942241501 598679749 1077656352 -938176101 645231588 -1980570583 -1494243835 1065285750 986493613 1323994023 89787798 848852678 825015314 242120273 1252518619 793842161 1229437826 -1352811066 1969739573 1585742578 896126517 1452354359 -902588432 -596599585 -1132675750 -1076585388 1173760939 1884963485 -1461438792 38374510 -1790568928 2073798569 1301525778 -184403684 1501176648 1556345151 -1021771833 531982880 766602557 -722078583 1589543325 610230571 379799736 1731335364 475346741 1345472915 -42829573 -580180152 455229106 1159368248 1210256634 938578355 2091407181 -1970521522 1120869510 677617507 -1037336866 1745942615 -83436678 -1527607722 1593264009 -1777567156 -1461283703 11762701 1427479970 -1335438715 -1673472738 1999724140 919255001 785737654 978922578 2026277838 -396040798 -103059724 1828224593 -476929957 -688756148 1239750412 91780600 -1110557514 -1382697370 915159805 -713352879 1772913655 -222530741 -2022511018 460803290 558893436 -491917944 -495367685 -1869986329 -1902835298 1108865908 -1515563372 -834353778 -1031735752 -519162957 1434961730 1097572649 270154847 -1077839945 -1813244806 1183877496 -705121053 -686437446 -1355777123 881290482 765680715 -648445636 1755450970 969905583 -1408798710 653379992 810948054 -1990760524 -516563073 -263389263 1547300567 1327526605 1524780761 -1938290759 -740931320 435040409 -1042951430 -2034850796 -678207411 2024926380 -775091877 -1664364035 -1923346806 -938846778 1841550378 125917539 -238829447 -2104955636 645005089 1122105972 -1326271320 -1430199575 -1049000278 -1024047993 -1996367438 -1717797170 1105938398 926616161 -1748590576 -1083810525 585678914 -2052239266 1012595719 1805695332 -224624275 1209377715 -737319593 -2011800440 -1500210888 372186118 673535237 653602071 172786229 750873506 1926528236 -776723892 -805463287 -228100311 1247101743 -1125306565 -1598915682 422602064 -1370282545 254345967 91547004 1290421532 -223672682 893251259 1356966240 1513724247 2069001113 -1992171706 -388050211 1988041152 -600497441 1671187954 -111442412 2005249356 -2109055976 -563286933 -445868271 971251613 -1722859738 262726752 2034811001 2001512315 -1621177803 1558630456 -657430205 659216676 -683215430 1290893975 -1847890497 -645821276 1803503424 663165768 -684299555 1786284182 -257877420 1290082527 -2051567925 -568311503 526849365 484582589 202429648 -1872504612 844585053 912184093 1790713506 -718631433 -1672220068 937777173 2041642874 288511472 240230632 -697322720 2045739687 -1766024972 213231461 1904297515 -1853613915 827935234 -1344190614 -1970602879 964482591 1838064886 -1798402727 -800338599 1145067721 -1642835960 -1095271318 -27365413 141191563 -600794645 -39110102 -905782243 1882743148 572182998 -487003277 -1774486707 634403898 752556697 -1575072585 1488920846 1959418399 -1304750330 1955465704 -32313117 11113122 497967278 1157121642 -1049747212 -1719257626 813049510 -186284508 955945759 -1001398796 893405489 910285732 1018659933 -743331042 181687284"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","algorithm-style","continentality","elevationdistribution","elevationnoise","elevationsmoothstep","featureanglerange","landoceanratio","maxdist","maxelevation","minelevation","numcontinents","numoceans","numranges","numrifts","par_continentality","par_elevationnoise","par_elevationsmoothstep","par_featureanglerange","par_numcontinents","par_numoceans","par_numranges","par_numrifts","par_rangeaggregation","par_rangeelevation","par_rangelength","par_riftaggregation","par_riftelevation","par_riftlength","par_sealevel","par_smoothingneighborhood","randomseed","rangeaggregation","rangeelevation","rangelength","riftaggregation","riftelevation","riftlength","sdelevation","sealevel","show-transects","smoothingneighborhood","type-of-experiment","xtransect","ytransect"
