"export-world data (NetLogo 6.0.4)"
"terrainGenerator_v1_twoAlgorithms.nlogo"
"06/12/2019 17:23:27:707 +0100"

"RANDOM STATE"
"0 0 -1727483681 613 0.8090872664700738 false 42416133 -215135743 1704795587 -922441723 -1331376125 -31534267 1409446815 -1403305583 -1202063331 1576413735 630852181 1022010514 344230347 1889694863 -1870180894 398672199 -1727425702 -1233274584 -1231609337 -296130442 -1964689985 -1080458087 1431225531 -1867069673 1293754491 19024223 -1110584513 -1203560799 -1869695683 1786957657 289191630 865402385 -1341392294 -349333571 -1927658845 -107938772 740269589 -1199716919 1393233770 -1994290696 1812055510 -1537862655 185590634 249343927 -1882587138 -816670182 287363633 -1452717909 -601279929 -56045729 -773201910 -628138562 -343066001 -1097541605 512658221 -735422158 591155290 895232806 1068053611 184253586 -1877464130 -1273529507 -1781735955 -1616356887 -958243151 1807043761 -1541761848 2023258949 1439947841 1531226566 1741280464 -2071071687 1116297035 -1603192917 1588894822 -1003427446 277846507 1303861201 2039169481 -248557977 -1923314762 1375416396 -272770791 906658118 536256567 574880119 1667479956 -126153048 1853687462 -1855612356 -12494701 -138607331 467837814 1549760096 1830303752 -2048808769 -1050881480 -911858079 -1686984500 156519461 -27293910 1691991976 -1205371305 -718902757 650922965 -447983405 221066642 754675221 -919484198 340996901 -1793908401 1626234456 216514250 -1237301591 -1843677069 581465249 -275797732 88577531 560599230 717692751 -929189270 -1248906310 98635924 1991484648 -474411381 1428390387 -218363666 -282051707 1472635258 -114742570 -833270142 1279207911 -2077262622 1012299190 -1791917310 -885130787 1764650421 -445575483 -1113867704 1454651573 -1881620192 1792893319 1170553170 -1723634350 -39713699 -411538015 969727733 44762325 692679817 -333718660 -1569911668 -517355380 1781411715 149074758 1490596831 -1716298321 -1661913546 771737970 1315429072 1961225034 663204979 -563974578 1534977939 -2041597718 -712423525 1126883629 -1450341954 -1925453956 -703879234 -1199824425 1718827900 54571323 429081917 -2121995489 -430192485 -1348247330 -1103382109 146051877 -1760588193 1208673128 1322037096 -1006624421 -1151988514 -338048666 -1781879821 -629352254 1094347970 -1379416473 -146719458 -280999558 1726900434 -884165343 -200459032 580342303 -50725836 1473026253 80491006 -1098305379 305144581 -686308964 1575255131 -919326017 -792865569 -617206602 -1487847710 -21370690 954770147 -853182846 1781157457 604917768 -214840778 -370553040 336730129 740731454 1821827747 -1443312056 1303349617 1000000921 918600514 1612336295 -2024048719 -1607477640 -1635250856 1299073130 -1558194705 -513039489 -1472082321 1647451788 1214824265 823176973 -879820504 1166829944 2033806821 89565849 -1526153127 221282379 -2033706021 1728269790 1018417723 -1690483387 1178924538 -1833192929 72349115 -427287876 -1434006259 2135213715 -234225419 1219808862 1462866275 1503231746 -706572118 898886153 -1700735642 1745364936 -1106200648 -959609231 1034459882 2127773834 1214483725 -2033074635 -298886868 -1814714610 453276285 122218775 2129902048 953719278 -596174031 1907200230 -2001059339 450552187 -2118923063 508918416 -900071089 -84142345 940573489 -1389276835 1820635883 -564722439 1388388071 699960182 -1208132974 2126408693 -1667430095 -1207200312 1113817796 -963241408 -1789376098 903849972 -1319775258 1770262093 150088782 -96747480 1437754334 -1904851116 401848440 -1851568457 -1900072645 199777698 305610563 1261134555 -1781010315 -183085127 -1948268218 -1674159541 429606229 -1862812864 2015925476 20506282 701139631 1570971133 1127926003 43712970 -586171630 1738622482 526887031 1069593419 1331765721 1048022817 872179382 -711133616 1885246123 -1811790985 -277601642 6708774 246352045 469035233 316435538 -1144127074 -1809684062 1207491822 270174751 1111341924 854406554 -1458876343 -161253513 222089515 -1635039791 138424118 1474752111 1974350992 31529979 -745278836 -1255342696 642145495 -1711981247 1325959579 1978160326 814959671 -907368174 -1207301400 -717948592 -703695515 1010239280 -1196570673 384775136 421265770 -476246011 -160881835 -1851835926 1161998475 -1890750377 -1337026721 298218447 1431932412 -2077527570 -2022695265 401074510 1631024993 1829336261 608888150 593105080 670897010 261261009 -954456732 1692935493 -1090561446 -309089611 -520917066 -2033650472 -1287138676 -478930364 -1502323516 -1523942403 -861092675 -542629464 766507957 1528747289 1824260513 642322032 -1070851930 -2011158133 -1134007933 106159596 1880088069 -821761706 1806709945 593279053 -1586308232 1738682856 -1859847461 1104550111 1655414630 230670762 1421338432 -1308173147 71900084 185294449 -1773698112 1522394458 -2093615427 -1740902630 528279477 1025556013 -1031127700 1352933196 -668620126 724389798 1699744911 -889230001 -1702588443 2110556610 1987335835 -1148448804 194886684 -1347684646 1322534585 1360175449 -1766448596 -911287301 -40036443 -1083676521 1034376783 -947416506 -1005246394 -1019564179 -1349324498 98798160 67012778 1301479763 -2130039932 896074030 1061461027 2020080523 2004295541 1570953713 1591025116 1534305548 773852874 -825597469 -1178645063 -1116656384 1351379901 -910991078 2006196482 -1198700414 -1029019683 -1169025019 2092651045 1352146823 1954923257 177885638 839136517 780910648 1015340642 -1856411765 -1041859315 -770809170 -525246136 600115607 -1281172477 -1931278833 -1449067018 -1185381739 -275084618 -629045194 -1415313171 976500513 -1148883455 -1726597313 -2133301288 -357087652 1848884897 1922797208 -1066315750 -797772136 -980287289 1068669042 189355657 1213014113 -1004077533 -501569733 1659015309 -1816910240 475018811 -1088576797 -299540969 -2044187058 1062751146 -2035718952 -1452105748 -1303769220 -1590415195 1022101235 -1930825131 636037 1827881113 1325754146 -129260398 -481289976 1637962050 -694270187 722495194 -418610389 -1038768075 -2016098715 -152996321 1465520460 653010134 146914597 407098664 2093916585 -443671013 -1241443450 -60325979 796176557 -1038709401 1111208007 1009732793 -1472625912 -558470978 -1003775702 -337457046 -229722834 2069640260 529164951 2128249176 1886489999 -60362373 2070783640 -1023905025 1355127845 -105947521 1281033164 -2086948777 1641749822 -610852188 2066922298 794696656 228019266 -1224254891 889689071 1438844279 2042575465 1307350556 683472397 1620385336 1190166095 632954553 -431617972 -917701323 -1483868528 359529141 -2147118477 -1058133732 1646049411 -1123492403 -769585797 -1818378168 1303584068 -1400431646 -60916744 -609490774 -2095211694 -1828067801 1122414679 -1385233106 -1610523946 1685465557 -1125612879 2089780220 -2037197055 -1121065101 -925514413 -1851146900 -2136229687 -309996806 2077997150 -1430217915 -1935784876 2136495215 1760810212 -1889119197 306269599 -1119990885 -1326407584 -1317996663 -1125030114 1946827596 -337902486 744878959 -1275261387 -500734949 -1698330600 -1640368750 610823169 2105023098 -1491407781 -839360708 2126220825 -1237950834 692916349 -929310973 -635581595 -1066330584 -428004402 -992905800 184563541 303156229 -152274719 201965167 -2099959404 -874334374 -2061471157 -1156082544"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","algorithm-style","continentality","elevationdistribution","elevationnoise","elevationsmoothstep","featureanglerange","landoceanratio","maxdist","maxelevation","minelevation","numcontinents","numoceans","numranges","numrifts","par_continentality","par_elevationnoise","par_elevationsmoothstep","par_featureanglerange","par_numcontinents","par_numoceans","par_numranges","par_numrifts","par_rangeaggregation","par_rangeelevation","par_rangelength","par_riftaggregation","par_riftelevation","par_riftlength","par_sealevel","par_smoothingneighborhood","randomseed","rangeaggregation","rangeelevation","rangelength","riftaggregation","riftelevation","riftlength","sdelevation","sealevel","show-transects","smoothingneighborhood","type-of-experiment","xtransect","ytransect"
